CustomerID,Gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,TechSupport,MonthlyCharges,TotalCharges,Churn
C02946,Male,0,Yes,No,33,No,One year,Credit card (automatic),No,29.78,1017.98,No
C02947,Female,0,No,Yes,18,Fiber optic,One year,Electronic check,No,86.77,1631.96,No
C02948,Female,0,No,Yes,9,DSL,One year,Bank transfer (automatic),No,68.83,619.4,No
C02949,Male,1,No,No,21,DSL,One year,Electronic check,Yes,45.23,1017.35,Yes
C02950,Female,0,Yes,No,7,No,Month-to-month,Bank transfer (automatic),Yes,33.74,210.18,No
C02951,Female,0,No,No,2,Fiber optic,Month-to-month,Mailed check,No,77.95,152.95,No
C02952,Female,0,Yes,No,25,Fiber optic,One year,Electronic check,No,65.7,1666.52,No
C02953,Female,0,No,No,13,Fiber optic,Two year,Credit card (automatic),No,82.77,1129.1,No
C02954,Male,0,No,Yes,24,DSL,Month-to-month,Electronic check,No,72.72,1698.92,No
C02955,Female,0,Yes,No,26,DSL,One year,Bank transfer (automatic),Yes,62.29,1660.18,Yes
C02956,Female,0,Yes,No,8,Fiber optic,One year,Bank transfer (automatic),No,83.58,621.59,No
C02957,Female,1,No,Yes,16,DSL,One year,Electronic check,No,50.86,785.22,No
C02958,Female,1,No,Yes,16,DSL,One year,Mailed check,No,58.07,1014.62,Yes
C02959,Male,0,Yes,Yes,9,DSL,Month-to-month,Electronic check,No,85.89,844.4,No
C02960,Female,1,Yes,No,33,DSL,One year,Credit card (automatic),No,69.31,2376.15,No
C02961,Male,0,Yes,No,28,DSL,One year,Credit card (automatic),No,60.34,1662.79,No
C02962,Male,0,Yes,No,16,No,One year,Bank transfer (automatic),Yes,15.0,218.47,No
C02963,Male,0,Yes,No,22,Fiber optic,One year,Credit card (automatic),No,60.98,1324.95,No
C02964,Female,0,Yes,No,24,Fiber optic,Month-to-month,Electronic check,No,70.15,1718.41,Yes
C02965,Female,0,Yes,No,18,DSL,Two year,Mailed check,Yes,55.91,1101.1,No
C02966,Female,0,Yes,No,34,DSL,One year,Electronic check,Yes,48.18,1661.26,No
C02967,Female,0,Yes,No,6,No,One year,Bank transfer (automatic),No,15.0,18.17,No
C02968,Female,0,No,No,63,Fiber optic,Two year,Electronic check,No,83.08,5258.77,Yes
C02969,Female,0,No,No,26,DSL,Two year,Bank transfer (automatic),No,42.85,1131.18,No
C02970,Female,0,No,No,12,Fiber optic,One year,Bank transfer (automatic),No,89.67,1158.47,Yes
C02971,Male,0,Yes,No,9,Fiber optic,One year,Electronic check,No,95.02,893.6,No
C02972,Male,1,Yes,Yes,22,No,Month-to-month,Electronic check,No,44.92,1024.68,Yes
C02973,Female,0,Yes,No,2,DSL,Month-to-month,Electronic check,No,47.12,119.77,No
C02974,Female,0,No,Yes,19,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,77.38,1438.48,Yes
C02975,Male,1,No,No,27,Fiber optic,Month-to-month,Electronic check,Yes,72.2,1966.87,Yes
C02976,Male,0,Yes,Yes,8,No,One year,Electronic check,No,36.42,329.7,No
C02977,Female,0,No,No,28,No,Month-to-month,Bank transfer (automatic),No,15.0,445.93,No
C02978,Male,0,Yes,Yes,31,DSL,Two year,Electronic check,No,54.19,1608.41,Yes
C02979,Female,0,Yes,No,33,Fiber optic,One year,Mailed check,No,84.84,2865.94,No
C02980,Female,0,No,Yes,9,Fiber optic,Month-to-month,Bank transfer (automatic),No,72.6,686.81,No
C02981,Male,0,No,Yes,28,Fiber optic,Month-to-month,Bank transfer (automatic),No,100.13,2880.9,No
C02982,Male,0,No,Yes,2,No,Month-to-month,Bank transfer (automatic),No,15.0,40.72,Yes
C02983,Female,0,Yes,Yes,37,No,Two year,Electronic check,Yes,26.73,1025.96,No
C02984,Female,1,No,Yes,29,DSL,Month-to-month,Electronic check,No,48.04,1330.18,No
C02985,Female,0,Yes,Yes,31,DSL,One year,Bank transfer (automatic),Yes,53.86,1674.86,No
C02986,Female,1,No,Yes,10,Fiber optic,One year,Electronic check,Yes,85.24,945.3,No
C02987,Male,1,Yes,No,25,DSL,One year,Credit card (automatic),No,48.62,1277.86,No
C02988,Female,0,No,Yes,18,DSL,Month-to-month,Mailed check,Yes,17.6,306.32,No
C02989,Female,0,No,Yes,20,Fiber optic,Month-to-month,Mailed check,No,98.21,1953.39,No
C02990,Female,0,No,Yes,9,No,Month-to-month,Electronic check,No,15.0,198.45,No
C02991,Male,1,Yes,No,8,DSL,Month-to-month,Credit card (automatic),No,53.86,379.34,Yes
C02992,Female,0,No,Yes,16,Fiber optic,One year,Bank transfer (automatic),Yes,85.27,1413.9,No
C02993,Female,0,No,No,0,DSL,Month-to-month,Mailed check,Yes,59.64,97.25,Yes
C02994,Male,0,No,Yes,29,DSL,Month-to-month,Bank transfer (automatic),No,61.47,1742.13,No
C02995,Male,0,Yes,No,29,Fiber optic,Month-to-month,Mailed check,No,82.16,2419.45,No
C02996,Female,1,Yes,No,25,DSL,One year,Mailed check,No,61.55,1579.41,No
C02997,Male,0,No,No,12,No,Month-to-month,Mailed check,Yes,29.5,399.01,No
C02998,Male,0,No,Yes,22,No,Month-to-month,Mailed check,No,41.27,938.69,No
C02999,Male,0,No,No,9,Fiber optic,One year,Electronic check,Yes,78.11,785.24,No
C03000,Female,0,No,No,23,DSL,Month-to-month,Electronic check,No,75.11,1708.89,No
C03001,Female,1,Yes,No,22,Fiber optic,Month-to-month,Electronic check,No,81.62,1784.51,No
C03002,Female,0,Yes,No,20,DSL,Month-to-month,Electronic check,No,66.94,1278.15,No
C03003,Male,1,No,No,53,DSL,Two year,Electronic check,No,62.87,3345.2,No
C03004,Female,0,No,Yes,3,Fiber optic,Month-to-month,Credit card (automatic),Yes,73.28,291.87,No
C03005,Female,0,Yes,Yes,7,Fiber optic,Month-to-month,Bank transfer (automatic),No,67.05,495.73,No
C03006,Female,0,Yes,Yes,60,DSL,Two year,Credit card (automatic),No,65.05,3972.69,No
C03007,Female,1,No,No,1,DSL,Month-to-month,Electronic check,Yes,46.17,61.16,No
C03008,Male,1,No,Yes,26,No,One year,Mailed check,Yes,15.0,323.57,No
C03009,Female,0,Yes,No,25,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,80.88,2039.55,Yes
C03010,Male,0,No,No,6,No,Month-to-month,Bank transfer (automatic),Yes,37.92,203.56,No
C03011,Female,0,No,No,30,No,One year,Mailed check,No,41.12,1232.27,No
C03012,Male,0,Yes,No,14,Fiber optic,Two year,Bank transfer (automatic),No,68.34,903.07,No
C03013,Male,0,Yes,Yes,20,DSL,Month-to-month,Bank transfer (automatic),No,26.91,598.14,Yes
C03014,Male,0,Yes,No,16,Fiber optic,One year,Bank transfer (automatic),No,82.99,1388.94,No
C03015,Female,1,No,No,23,DSL,One year,Bank transfer (automatic),No,51.79,1233.76,No
C03016,Male,0,Yes,No,5,DSL,Month-to-month,Credit card (automatic),Yes,79.69,372.2,No
C03017,Female,0,No,No,27,Fiber optic,One year,Credit card (automatic),Yes,93.71,2533.49,Yes
C03018,Male,0,Yes,No,19,Fiber optic,Month-to-month,Mailed check,Yes,74.99,1382.93,No
C03019,Male,0,Yes,No,13,DSL,Month-to-month,Electronic check,No,43.75,505.64,Yes
C03020,Female,1,Yes,No,12,Fiber optic,Month-to-month,Electronic check,No,90.54,1119.9,Yes
C03021,Male,0,No,No,13,Fiber optic,Two year,Electronic check,No,77.36,1065.89,Yes
C03022,Male,0,No,No,15,DSL,Month-to-month,Electronic check,No,49.81,788.64,Yes
C03023,Female,1,No,No,29,DSL,One year,Mailed check,No,63.58,1813.36,No
C03024,Male,0,No,Yes,7,DSL,Month-to-month,Electronic check,No,47.28,398.66,No
C03025,Male,0,No,Yes,14,Fiber optic,Month-to-month,Bank transfer (automatic),No,87.82,1330.63,No
C03026,Male,0,No,No,18,Fiber optic,One year,Electronic check,No,89.97,1646.74,Yes
C03027,Female,0,No,No,6,Fiber optic,One year,Mailed check,No,68.8,489.97,No
C03028,Female,0,No,No,1,Fiber optic,Month-to-month,Electronic check,No,89.86,78.78,No
C03029,Female,0,No,No,3,DSL,Month-to-month,Credit card (automatic),No,59.68,152.16,No
C03030,Female,0,No,No,24,DSL,Two year,Bank transfer (automatic),No,35.66,744.79,No
C03031,Male,0,No,No,29,DSL,Month-to-month,Mailed check,No,62.61,1857.35,No
C03032,Male,0,No,No,17,DSL,One year,Credit card (automatic),No,51.69,915.42,No
C03033,Female,0,No,No,17,DSL,One year,Electronic check,No,55.68,945.44,No
C03034,Male,0,Yes,No,6,Fiber optic,One year,Credit card (automatic),No,92.53,575.38,No
C03035,Male,0,Yes,No,49,DSL,Two year,Mailed check,Yes,55.14,2645.98,No
C03036,Male,0,Yes,No,16,Fiber optic,One year,Electronic check,No,104.41,1678.97,Yes
C03037,Male,0,No,No,15,Fiber optic,Month-to-month,Electronic check,No,54.86,828.97,Yes
C03038,Female,0,Yes,No,1,Fiber optic,Month-to-month,Electronic check,No,86.68,71.77,No
C03039,Male,0,No,No,2,DSL,Month-to-month,Credit card (automatic),No,50.15,131.35,No
C03040,Female,0,Yes,No,10,No,Month-to-month,Bank transfer (automatic),No,16.88,186.31,No
C03041,Male,0,No,Yes,20,No,Two year,Electronic check,No,15.0,344.88,No
C03042,Female,0,Yes,No,6,DSL,Month-to-month,Mailed check,No,67.41,422.06,No
C03043,Male,1,Yes,No,9,Fiber optic,One year,Electronic check,Yes,69.12,596.74,No
C03044,Male,0,Yes,Yes,33,No,One year,Electronic check,No,44.03,1515.66,No
C03045,Female,0,No,No,15,Fiber optic,One year,Credit card (automatic),Yes,94.17,1393.73,No
C03046,Female,0,Yes,No,6,DSL,One year,Mailed check,No,51.68,410.74,No
C03047,Male,0,No,Yes,18,Fiber optic,One year,Mailed check,No,79.62,1484.96,No
C03048,Male,0,No,No,3,Fiber optic,Month-to-month,Credit card (automatic),No,95.19,436.4,Yes
C03049,Male,1,Yes,Yes,31,Fiber optic,One year,Mailed check,No,87.24,2683.67,Yes
C03050,Male,0,No,No,12,No,Month-to-month,Electronic check,No,40.56,501.24,Yes
C03051,Male,1,Yes,No,33,Fiber optic,Two year,Electronic check,Yes,82.49,2729.24,No
C03052,Female,0,Yes,No,23,DSL,Month-to-month,Bank transfer (automatic),No,71.69,1661.52,No
C03053,Male,1,No,No,10,Fiber optic,Month-to-month,Bank transfer (automatic),No,93.28,944.16,No
C03054,Male,0,Yes,No,24,Fiber optic,Month-to-month,Electronic check,No,93.25,2278.45,Yes
C03055,Female,0,Yes,No,20,DSL,One year,Bank transfer (automatic),Yes,58.25,1220.5,No
C03056,Female,0,No,No,18,Fiber optic,One year,Bank transfer (automatic),Yes,90.84,1695.18,Yes
C03057,Female,0,No,No,3,No,Month-to-month,Bank transfer (automatic),No,19.53,133.86,Yes
C03058,Male,0,Yes,Yes,5,Fiber optic,Month-to-month,Credit card (automatic),No,76.08,302.02,Yes
C03059,Male,0,Yes,No,1,DSL,Month-to-month,Electronic check,No,62.06,156.01,No
C03060,Female,0,No,No,1,DSL,Month-to-month,Electronic check,Yes,68.09,67.87,No
C03061,Male,0,Yes,Yes,5,Fiber optic,Month-to-month,Bank transfer (automatic),No,85.35,498.03,No
C03062,Male,0,No,Yes,24,Fiber optic,Month-to-month,Electronic check,No,68.65,1672.51,No
C03063,Female,0,No,No,8,DSL,One year,Electronic check,Yes,56.47,553.64,No
C03064,Female,1,No,No,19,Fiber optic,Month-to-month,Electronic check,No,88.15,1776.8,Yes
C03065,Female,0,No,Yes,70,DSL,Two year,Bank transfer (automatic),No,78.86,5593.76,No
C03066,Male,0,No,No,24,DSL,Month-to-month,Electronic check,No,70.58,1796.65,Yes
C03067,Male,0,Yes,No,30,Fiber optic,One year,Electronic check,No,98.25,2919.12,No
C03068,Female,0,Yes,No,16,DSL,One year,Electronic check,No,32.23,643.72,No
C03069,Male,1,No,Yes,14,No,Month-to-month,Bank transfer (automatic),No,46.61,660.69,Yes
C03070,Female,0,No,Yes,28,DSL,Month-to-month,Mailed check,Yes,65.78,1824.81,No
C03071,Female,0,Yes,Yes,20,Fiber optic,Month-to-month,Electronic check,Yes,71.06,1370.12,No
C03072,Female,0,Yes,No,8,Fiber optic,Month-to-month,Bank transfer (automatic),No,70.11,565.07,No
C03073,Male,0,Yes,No,20,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,77.03,1441.72,Yes
C03074,Male,0,Yes,No,20,Fiber optic,Month-to-month,Mailed check,No,74.8,1501.32,No
C03075,Female,1,Yes,Yes,6,Fiber optic,Month-to-month,Electronic check,No,88.31,547.55,Yes
C03076,Female,0,No,No,14,Fiber optic,Month-to-month,Bank transfer (automatic),No,76.99,1126.18,Yes
C03077,Female,0,No,No,21,Fiber optic,Month-to-month,Credit card (automatic),No,88.21,1846.3,Yes
C03078,Male,0,No,Yes,9,Fiber optic,Month-to-month,Electronic check,Yes,83.11,714.56,No
C03079,Male,0,Yes,Yes,10,Fiber optic,Month-to-month,Electronic check,Yes,97.09,996.1,No
C03080,Female,1,No,Yes,28,Fiber optic,One year,Electronic check,No,83.92,2409.23,No
C03081,Female,0,No,No,31,Fiber optic,One year,Bank transfer (automatic),No,65.25,2054.53,No
C03082,Female,0,Yes,No,45,Fiber optic,Two year,Bank transfer (automatic),Yes,71.89,3154.05,No
C03083,Male,0,No,Yes,13,No,Month-to-month,Electronic check,Yes,31.78,469.99,Yes
C03084,Female,0,Yes,No,15,Fiber optic,Month-to-month,Electronic check,No,102.82,1634.35,Yes
C03085,Female,0,Yes,Yes,8,Fiber optic,Month-to-month,Credit card (automatic),No,90.07,788.98,Yes
C03086,Female,0,No,Yes,21,DSL,Month-to-month,Bank transfer (automatic),Yes,84.94,1866.22,No
C03087,Male,0,No,No,30,Fiber optic,One year,Credit card (automatic),No,61.18,1909.0,No
C03088,Male,1,Yes,No,15,Fiber optic,Month-to-month,Credit card (automatic),No,86.82,1322.23,No
C03089,Female,0,No,No,6,No,One year,Mailed check,No,15.0,100.85,No
C03090,Male,0,Yes,No,7,Fiber optic,One year,Electronic check,No,92.6,698.47,No
C03091,Male,0,No,No,50,Fiber optic,Two year,Bank transfer (automatic),No,100.64,5065.56,No
C03092,Female,0,No,No,11,DSL,Month-to-month,Mailed check,Yes,42.71,524.37,Yes
C03093,Male,0,No,Yes,17,Fiber optic,Month-to-month,Mailed check,No,97.7,1650.57,Yes
C03094,Female,0,No,Yes,5,No,Month-to-month,Mailed check,Yes,47.5,252.65,No
C03095,Male,1,Yes,Yes,1,DSL,Month-to-month,Credit card (automatic),No,49.54,93.54,Yes
C03096,Female,1,No,Yes,57,DSL,Two year,Electronic check,Yes,80.76,4637.95,No
C03097,Female,0,No,Yes,15,Fiber optic,Month-to-month,Electronic check,No,74.95,1054.98,No
C03098,Male,0,Yes,Yes,15,Fiber optic,One year,Bank transfer (automatic),No,87.34,1405.76,No
C03099,Male,0,No,No,4,Fiber optic,Month-to-month,Credit card (automatic),Yes,116.13,574.3,Yes
C03100,Male,0,No,No,21,Fiber optic,Month-to-month,Credit card (automatic),No,79.11,1660.41,Yes
C03101,Male,0,No,No,15,Fiber optic,Month-to-month,Bank transfer (automatic),No,81.51,1213.88,No
C03102,Female,0,Yes,No,6,DSL,Month-to-month,Electronic check,No,59.44,347.29,No
C03103,Female,0,No,No,20,Fiber optic,One year,Mailed check,No,80.11,1612.19,No
C03104,Male,0,No,Yes,24,DSL,Two year,Credit card (automatic),No,82.07,1986.49,No
C03105,Male,0,Yes,No,22,Fiber optic,One year,Mailed check,No,86.89,1901.78,No
C03106,Male,0,No,No,17,Fiber optic,Month-to-month,Bank transfer (automatic),No,107.4,1943.31,Yes
C03107,Female,0,Yes,Yes,17,No,Month-to-month,Electronic check,No,37.04,664.18,No
C03108,Male,1,No,No,22,Fiber optic,One year,Electronic check,No,71.25,1626.46,No
C03109,Female,1,No,No,2,Fiber optic,Month-to-month,Bank transfer (automatic),No,96.12,263.13,No
C03110,Female,0,Yes,Yes,23,Fiber optic,Two year,Credit card (automatic),No,83.54,2002.12,No
C03111,Female,0,No,Yes,5,DSL,Month-to-month,Credit card (automatic),Yes,60.85,359.22,No
C03112,Male,0,No,No,11,DSL,Month-to-month,Credit card (automatic),No,82.72,923.31,No
C03113,Female,0,Yes,Yes,10,No,Month-to-month,Bank transfer (automatic),No,19.15,209.7,Yes
C03114,Male,0,Yes,No,52,No,Two year,Bank transfer (automatic),No,24.4,1331.97,No
C03115,Male,0,No,No,18,No,Month-to-month,Credit card (automatic),No,44.9,883.68,No
C03116,Female,0,Yes,No,27,DSL,Month-to-month,Electronic check,Yes,58.29,1518.89,Yes
C03117,Female,0,No,No,18,Fiber optic,Month-to-month,Credit card (automatic),No,88.79,1686.56,Yes
C03118,Male,0,No,Yes,7,Fiber optic,One year,Mailed check,No,81.31,705.69,Yes
C03119,Male,1,Yes,No,12,Fiber optic,Month-to-month,Credit card (automatic),No,81.65,976.94,Yes
C03120,Male,0,No,No,23,Fiber optic,One year,Bank transfer (automatic),Yes,77.37,1800.2,No
C03121,Male,0,No,No,66,Fiber optic,Two year,Electronic check,No,69.3,4648.38,No
C03122,Male,0,Yes,No,15,Fiber optic,Two year,Electronic check,No,77.32,1120.0,No
C03123,Male,0,Yes,No,21,DSL,Month-to-month,Mailed check,No,64.09,1390.91,No
C03124,Male,0,Yes,No,29,DSL,One year,Electronic check,No,48.41,1443.66,No
C03125,Female,0,No,Yes,13,DSL,Month-to-month,Mailed check,No,57.13,679.25,No
C03126,Female,0,Yes,No,19,Fiber optic,One year,Bank transfer (automatic),No,97.36,1800.65,Yes
C03127,Female,0,Yes,No,10,DSL,One year,Mailed check,No,60.89,733.02,No
C03128,Male,0,Yes,No,28,DSL,Month-to-month,Electronic check,No,86.75,2471.37,Yes
C03129,Female,0,Yes,Yes,62,Fiber optic,Two year,Credit card (automatic),Yes,92.57,5773.71,Yes
C03130,Female,0,No,Yes,7,No,One year,Mailed check,No,15.0,206.18,No
C03131,Female,0,No,No,15,No,Month-to-month,Credit card (automatic),No,15.0,325.82,No
C03132,Female,0,Yes,No,11,DSL,One year,Electronic check,No,31.06,300.83,No
C03133,Female,0,Yes,Yes,10,DSL,Month-to-month,Credit card (automatic),No,57.45,570.92,Yes
C03134,Female,0,No,No,11,DSL,Month-to-month,Electronic check,Yes,76.63,852.97,No
C03135,Male,0,No,No,23,No,Month-to-month,Bank transfer (automatic),No,27.78,684.17,No
C03136,Female,1,No,No,56,Fiber optic,Two year,Bank transfer (automatic),Yes,76.25,4251.59,No
C03137,Female,1,Yes,No,26,DSL,Month-to-month,Credit card (automatic),Yes,79.74,2203.19,No
C03138,Female,0,Yes,Yes,34,No,One year,Electronic check,No,15.0,429.5,No
C03139,Female,1,No,No,15,Fiber optic,One year,Electronic check,No,93.45,1341.96,No
C03140,Male,0,Yes,No,19,No,One year,Credit card (automatic),No,16.09,304.43,No
C03141,Male,1,No,No,9,DSL,One year,Electronic check,No,65.25,618.55,No
C03142,Female,0,Yes,Yes,1,Fiber optic,Month-to-month,Electronic check,Yes,79.39,217.44,No
C03143,Female,0,No,No,24,Fiber optic,One year,Mailed check,Yes,71.19,1745.78,No
C03144,Female,0,No,No,18,No,Month-to-month,Electronic check,No,15.0,306.82,Yes
C03145,Male,0,No,Yes,20,No,One year,Electronic check,No,30.94,683.66,No
C03146,Male,0,No,No,8,Fiber optic,Month-to-month,Mailed check,No,95.46,787.76,No
C03147,Female,1,Yes,No,25,DSL,Month-to-month,Electronic check,No,66.8,1681.38,No
C03148,Female,0,No,No,47,Fiber optic,Two year,Mailed check,No,85.39,4008.5,No
C03149,Female,0,No,No,21,No,Month-to-month,Mailed check,Yes,15.0,336.03,No
C03150,Male,0,No,No,12,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,86.24,1124.48,Yes
C03151,Female,0,Yes,No,8,Fiber optic,Month-to-month,Credit card (automatic),No,86.64,699.86,Yes
C03152,Male,0,No,No,11,Fiber optic,Month-to-month,Electronic check,No,109.18,1214.91,Yes
C03153,Female,0,No,No,13,Fiber optic,Month-to-month,Credit card (automatic),No,79.49,1031.49,Yes
C03154,Male,0,No,No,31,Fiber optic,One year,Credit card (automatic),No,80.31,2504.66,No
C03155,Male,0,Yes,No,67,Fiber optic,Two year,Bank transfer (automatic),No,87.83,5928.59,No
C03156,Female,0,No,No,28,No,Month-to-month,Credit card (automatic),No,24.13,642.9,Yes
C03157,Female,0,Yes,Yes,11,Fiber optic,Month-to-month,Electronic check,No,83.87,980.4,Yes
C03158,Male,0,Yes,Yes,30,Fiber optic,One year,Credit card (automatic),No,71.02,2159.76,No
C03159,Female,1,No,No,21,DSL,Month-to-month,Bank transfer (automatic),Yes,65.0,1419.25,No
C03160,Male,0,No,Yes,41,DSL,Two year,Electronic check,No,58.05,2435.04,No
C03161,Male,0,No,No,12,No,Month-to-month,Bank transfer (automatic),No,15.0,160.75,No
C03162,Male,0,No,No,17,DSL,Month-to-month,Mailed check,No,52.99,902.53,No
C03163,Male,0,No,No,4,No,Month-to-month,Electronic check,No,15.0,18.98,No
C03164,Female,0,No,No,31,Fiber optic,One year,Electronic check,No,84.09,2599.37,Yes
C03165,Male,0,No,No,24,Fiber optic,One year,Bank transfer (automatic),No,102.13,2455.78,No
C03166,Female,0,Yes,No,2,No,Month-to-month,Bank transfer (automatic),No,16.11,138.66,No
C03167,Female,0,No,No,25,Fiber optic,Month-to-month,Mailed check,No,83.97,2154.29,No
C03168,Male,0,No,No,71,No,Two year,Mailed check,No,25.21,1750.48,No
C03169,Female,0,Yes,Yes,22,DSL,One year,Electronic check,No,76.42,1642.3,Yes
C03170,Male,0,No,No,26,Fiber optic,Month-to-month,Mailed check,No,84.89,2345.34,Yes
C03171,Female,0,Yes,No,25,Fiber optic,One year,Credit card (automatic),No,70.62,1800.91,Yes
C03172,Male,0,Yes,Yes,34,DSL,One year,Credit card (automatic),Yes,90.5,3016.63,No
C03173,Male,0,No,No,6,Fiber optic,Month-to-month,Bank transfer (automatic),No,97.35,565.82,No
C03174,Male,0,Yes,No,2,Fiber optic,Month-to-month,Credit card (automatic),No,56.38,55.45,Yes
C03175,Male,0,Yes,Yes,12,No,One year,Credit card (automatic),No,28.33,353.4,No
C03176,Male,0,Yes,Yes,5,DSL,Month-to-month,Electronic check,No,72.85,392.5,No
C03177,Female,0,No,No,19,Fiber optic,One year,Mailed check,No,85.52,1710.24,No
C03178,Female,0,No,Yes,27,DSL,Month-to-month,Electronic check,Yes,64.54,1699.01,Yes
C03179,Female,0,Yes,Yes,6,Fiber optic,One year,Mailed check,No,84.58,498.24,No
C03180,Female,0,No,No,13,Fiber optic,Month-to-month,Bank transfer (automatic),No,79.49,1070.48,Yes
C03181,Male,0,No,No,20,Fiber optic,Month-to-month,Electronic check,No,69.86,1452.32,No
C03182,Male,0,No,No,26,Fiber optic,Month-to-month,Credit card (automatic),Yes,80.05,2158.52,No
C03183,Male,0,No,No,21,DSL,Month-to-month,Bank transfer (automatic),No,31.85,596.81,No
C03184,Male,0,Yes,Yes,10,DSL,Month-to-month,Bank transfer (automatic),Yes,81.45,843.9,Yes
C03185,Female,0,Yes,No,8,DSL,Month-to-month,Electronic check,No,60.29,526.96,No
C03186,Female,0,No,No,21,Fiber optic,Two year,Electronic check,No,69.47,1521.05,No
C03187,Male,0,No,No,27,No,One year,Bank transfer (automatic),Yes,25.42,703.96,No
C03188,Male,1,Yes,No,16,DSL,One year,Credit card (automatic),No,75.21,1247.96,No
C03189,Female,1,No,No,23,DSL,Month-to-month,Credit card (automatic),No,68.25,1662.42,Yes
C03190,Female,1,Yes,Yes,17,Fiber optic,Month-to-month,Bank transfer (automatic),No,72.46,1244.54,No
C03191,Male,0,No,No,16,Fiber optic,Month-to-month,Electronic check,No,80.64,1317.64,No
C03192,Female,0,Yes,No,19,DSL,One year,Electronic check,No,70.4,1354.38,No
